"x","y","t","zt","zt1"
592500,3862500,1996,1.085,0.258
597500,3862500,1996,0.615,0.28
602500,3862500,1996,0.985,0.274
607500,3862500,1996,0.746,0.269
612500,3862500,1996,2.097,0.048
617500,3862500,1996,2.019,0.096
622500,3862500,1996,2.191,0.07
627500,3862500,1996,1.139,0.233
632500,3862500,1996,0.198,0.348
637500,3862500,1996,0.165,0.178
642500,3862500,1996,0.203,0.55
647500,3862500,1996,1.562,1.055
652500,3862500,1996,1.037,0.649
657500,3862500,1996,0.396,0.393
662500,3862500,1996,0.041,0.336
667500,3862500,1996,1.34,3.631
672500,3862500,1996,0.549,0.331
677500,3862500,1996,3.134,0.479
682500,3862500,1996,2.051,1.052
687500,3862500,1996,0.399,1.159
692500,3862500,1996,0.409,4.534
697500,3862500,1996,1.43,4.362
702500,3862500,1996,0.875,1.746
707500,3862500,1996,5.408,0.403
712500,3862500,1996,0.638,0.816
717500,3862500,1996,2.324,1.457
722500,3862500,1996,5.779,2.971
727500,3862500,1996,1.649,2.801
732500,3862500,1996,10.873,3.954
737500,3862500,1996,1.738,1.594
742500,3862500,1996,0.832,1.364
747500,3862500,1996,2.424,1.996
752500,3862500,1996,3.565,1.695
757500,3862500,1996,5.296,2.643
762500,3862500,1996,15.927,4.104
767500,3862500,1996,16.496,9.62
772500,3862500,1996,20.231,14.187
777500,3862500,1996,7.192,12.673
782500,3862500,1996,6.054,7.595
787500,3862500,1996,6.136,3.547
792500,3862500,1996,7.147,4.26
797500,3862500,1996,5.462,2.708
802500,3862500,1996,8.717,4.343
807500,3862500,1996,6.513,3.258
352500,3867500,1996,0.085,0
357500,3867500,1996,0.027,0
392500,3867500,1996,0.029,0
397500,3867500,1996,0.412,0
422500,3867500,1996,0.072,0
432500,3867500,1996,0.332,0
477500,3867500,1996,0.034,0
482500,3867500,1996,0.626,0.053
487500,3867500,1996,1.527,0.175
492500,3867500,1996,1.666,0.028
497500,3867500,1996,0.49,0
502500,3867500,1996,0.191,0
507500,3867500,1996,1.26,0.092
512500,3867500,1996,3.669,0.956
517500,3867500,1996,3.028,0.641
522500,3867500,1996,0.852,0.649
527500,3867500,1996,0.989,0.488
532500,3867500,1996,1.938,0.297
537500,3867500,1996,3.455,1.767
542500,3867500,1996,2.903,3.754
547500,3867500,1996,5.303,3.332
552500,3867500,1996,8.202,8.32
557500,3867500,1996,5.353,15.068
562500,3867500,1996,11.959,18.612
567500,3867500,1996,5.616,7.02
572500,3867500,1996,3.101,0.944
577500,3867500,1996,3.287,0.698
582500,3867500,1996,2.607,1.047
587500,3867500,1996,2.654,0.69
592500,3867500,1996,2.239,0.367
597500,3867500,1996,1.563,0.179
602500,3867500,1996,2.268,0.884
607500,3867500,1996,1.608,0.581
612500,3867500,1996,1.781,0.321
617500,3867500,1996,2.273,0
622500,3867500,1996,1.89,0
627500,3867500,1996,0.832,0.29
632500,3867500,1996,0.346,0.964
637500,3867500,1996,0.196,0.221
642500,3867500,1996,0.36,0.698
647500,3867500,1996,1.019,3.056
652500,3867500,1996,2.16,1.503
657500,3867500,1996,0.555,0.059
662500,3867500,1996,0.335,0.36
667500,3867500,1996,3.441,2.818
672500,3867500,1996,1.751,1.32
677500,3867500,1996,6.807,0.3
682500,3867500,1996,2.876,0.527
687500,3867500,1996,1.851,3.889
692500,3867500,1996,12.15,20.152
697500,3867500,1996,2.43,5.294
702500,3867500,1996,0.687,2.428
707500,3867500,1996,1.6,0.12
712500,3867500,1996,2.583,0.761
717500,3867500,1996,0.74,3.587
722500,3867500,1996,2.056,6.166
727500,3867500,1996,4.647,7.318
732500,3867500,1996,6.544,5.58
737500,3867500,1996,2.016,2.633
742500,3867500,1996,1.098,0.457
747500,3867500,1996,1.401,0.525
752500,3867500,1996,3.215,1.169
757500,3867500,1996,4.22,1.424
762500,3867500,1996,7.288,3.737
767500,3867500,1996,8.36,13.052
772500,3867500,1996,14.886,39.15
777500,3867500,1996,16.622,31.869
782500,3867500,1996,25.294,33.319
787500,3867500,1996,36.618,36.865
792500,3867500,1996,47.57,45.574
797500,3867500,1996,39.726,36.702
802500,3867500,1996,10.66,4.74
807500,3867500,1996,18.166,5.678
387500,3872500,1996,0.341,0
397500,3872500,1996,0.073,0
422500,3872500,1996,0.523,0
427500,3872500,1996,0.251,0
432500,3872500,1996,0.01,0
477500,3872500,1996,0.148,0
482500,3872500,1996,0.518,0
487500,3872500,1996,0.823,0
492500,3872500,1996,0.274,0
497500,3872500,1996,0.318,0
502500,3872500,1996,0.23,2.469
507500,3872500,1996,1.041,0.944
512500,3872500,1996,2.328,1.804
517500,3872500,1996,2.541,4.536
522500,3872500,1996,2.901,1.505
527500,3872500,1996,1.699,0.327
532500,3872500,1996,2.043,0.47
537500,3872500,1996,1.927,1.683
542500,3872500,1996,6.378,4.647
547500,3872500,1996,13.104,4.403
552500,3872500,1996,11.186,5.926
557500,3872500,1996,8.97,5.044
562500,3872500,1996,10.446,5.701
567500,3872500,1996,9.764,3.23
572500,3872500,1996,8.948,1.647
577500,3872500,1996,3.01,0.796
582500,3872500,1996,3.38,0.767
587500,3872500,1996,6.013,0.714
592500,3872500,1996,3.397,0.318
597500,3872500,1996,2.251,0.149
602500,3872500,1996,0.761,0.159
607500,3872500,1996,0.743,0.372
612500,3872500,1996,1.173,0.349
617500,3872500,1996,1.627,0.326
622500,3872500,1996,0.82,0.055
627500,3872500,1996,1.118,0.204
632500,3872500,1996,0.298,0.387
637500,3872500,1996,0.475,0.484
642500,3872500,1996,1.544,0.476
647500,3872500,1996,2.986,1.059
652500,3872500,1996,3.585,2.643
657500,3872500,1996,0.962,0.294
662500,3872500,1996,0.861,0.588
667500,3872500,1996,2.503,1.746
672500,3872500,1996,1.983,1.213
677500,3872500,1996,3.445,0.377
682500,3872500,1996,1.722,0.742
687500,3872500,1996,1.542,2.425
692500,3872500,1996,3.244,5.341
697500,3872500,1996,2.779,3.386
702500,3872500,1996,1.301,0.172
707500,3872500,1996,0.554,0.154
712500,3872500,1996,0.789,1.46
717500,3872500,1996,0.836,4.001
722500,3872500,1996,2.995,9.538
727500,3872500,1996,7.099,10.23
732500,3872500,1996,12.787,10.428
737500,3872500,1996,4.434,4.523
742500,3872500,1996,1.506,3.099
747500,3872500,1996,1.229,0.674
752500,3872500,1996,3.861,1.243
757500,3872500,1996,7.515,1.517
762500,3872500,1996,4.974,3.224
767500,3872500,1996,9.712,16.181
772500,3872500,1996,17.907,34.159
777500,3872500,1996,40.893,80.208
782500,3872500,1996,59.761,93.063
787500,3872500,1996,60.417,66.757
792500,3872500,1996,165.606,159.149
797500,3872500,1996,64.34,58.812
802500,3872500,1996,55.128,43.801
807500,3872500,1996,13.521,5.849
337500,3877500,1996,0.077,0
367500,3877500,1996,0.015,0
372500,3877500,1996,0.24,0
377500,3877500,1996,0.118,0
382500,3877500,1996,0.024,0
387500,3877500,1996,0.097,0
397500,3877500,1996,0.319,0
432500,3877500,1996,0.253,0
477500,3877500,1996,0.16,0
482500,3877500,1996,0.855,0
487500,3877500,1996,0.471,0
492500,3877500,1996,0.277,0
497500,3877500,1996,0.632,1.722
502500,3877500,1996,0.913,15.624
507500,3877500,1996,0.64,2.462
512500,3877500,1996,2.482,1.821
517500,3877500,1996,2.305,2.689
522500,3877500,1996,5.582,3.024
527500,3877500,1996,4.365,1.726
532500,3877500,1996,2.158,0.926
537500,3877500,1996,3.895,0.668
542500,3877500,1996,6.668,1.334
547500,3877500,1996,19.627,3.131
552500,3877500,1996,12.989,3.534
557500,3877500,1996,10.41,1.758
562500,3877500,1996,17.433,4.713
567500,3877500,1996,30.556,13.058
572500,3877500,1996,12.919,2.833
577500,3877500,1996,4.346,1.077
582500,3877500,1996,2.865,0.394
587500,3877500,1996,2.768,0.682
592500,3877500,1996,2.148,0.224
597500,3877500,1996,0.97,0.263
602500,3877500,1996,0.55,0.331
607500,3877500,1996,0.598,0.709
612500,3877500,1996,1.277,1.909
617500,3877500,1996,1.641,1.379
622500,3877500,1996,1.585,0.433
627500,3877500,1996,1.238,0.069
632500,3877500,1996,0.679,0.344
637500,3877500,1996,0.982,0.668
642500,3877500,1996,1.727,1.117
647500,3877500,1996,2.156,2.007
652500,3877500,1996,2.003,2.709
657500,3877500,1996,1.492,1.15
662500,3877500,1996,1.767,0.39
667500,3877500,1996,1.495,1.6
672500,3877500,1996,1.139,1.064
677500,3877500,1996,1.303,0.999
682500,3877500,1996,1.388,1.321
687500,3877500,1996,1.753,1.168
692500,3877500,1996,1.7,2.068
697500,3877500,1996,1.518,0.568
702500,3877500,1996,1.449,0.357
707500,3877500,1996,0.621,0.278
712500,3877500,1996,0.611,0.359
717500,3877500,1996,0.97,2.191
722500,3877500,1996,4.427,5.499
727500,3877500,1996,8.171,10.41
732500,3877500,1996,9.852,10.995
737500,3877500,1996,5.56,12.288
742500,3877500,1996,4.022,3.509
747500,3877500,1996,2.426,1.084
752500,3877500,1996,4.445,1.959
757500,3877500,1996,8.741,2.111
762500,3877500,1996,10.147,4.301
767500,3877500,1996,19.494,34.349
772500,3877500,1996,54.197,91.932
777500,3877500,1996,79.512,135.915
782500,3877500,1996,122.569,192.327
787500,3877500,1996,134.234,143.896
792500,3877500,1996,148.188,128.886
797500,3877500,1996,119.353,105.4
802500,3877500,1996,104.607,96.077
807500,3877500,1996,19.177,5.221
377500,3882500,1996,0.678,0
382500,3882500,1996,0.02,0
387500,3882500,1996,0.028,0
407500,3882500,1996,0.027,0
412500,3882500,1996,0.131,0
427500,3882500,1996,0.737,0
477500,3882500,1996,0.089,0
482500,3882500,1996,0.181,0
487500,3882500,1996,0.237,0
492500,3882500,1996,0.466,0.073
497500,3882500,1996,0.528,1.03
502500,3882500,1996,0.409,2.265
507500,3882500,1996,0.462,2.034
512500,3882500,1996,0.922,0.711
517500,3882500,1996,1.732,0.876
522500,3882500,1996,3.09,2.418
527500,3882500,1996,4.797,2.127
532500,3882500,1996,3.276,0.981
537500,3882500,1996,4.185,1.683
542500,3882500,1996,6.671,2.189
547500,3882500,1996,6.782,3.383
552500,3882500,1996,12.594,2.474
557500,3882500,1996,9.892,5.544
562500,3882500,1996,24.627,10.354
567500,3882500,1996,34.695,15.366
572500,3882500,1996,14.049,3.421
577500,3882500,1996,4.614,0.595
582500,3882500,1996,4.563,0.32
587500,3882500,1996,3.993,0.964
592500,3882500,1996,2.917,3.427
597500,3882500,1996,2.3,3.44
602500,3882500,1996,2.357,4.317
607500,3882500,1996,0.544,2.065
612500,3882500,1996,0.641,1.331
617500,3882500,1996,1.549,1.446
622500,3882500,1996,1.675,0.859
627500,3882500,1996,1.593,0.261
632500,3882500,1996,1.315,0.34
637500,3882500,1996,1.222,0.677
642500,3882500,1996,1.338,1.524
647500,3882500,1996,2.318,2.633
652500,3882500,1996,1.606,5.8
657500,3882500,1996,1.778,1.085
662500,3882500,1996,1.558,0.398
667500,3882500,1996,1.882,1.188
672500,3882500,1996,1.937,1.998
677500,3882500,1996,0.969,1.911
682500,3882500,1996,1.255,1.284
687500,3882500,1996,2.715,1.601
692500,3882500,1996,2.186,0.569
697500,3882500,1996,1.945,0.36
702500,3882500,1996,1.446,0.239
707500,3882500,1996,2.161,0.234
712500,3882500,1996,0.956,0.375
717500,3882500,1996,1.645,1.271
722500,3882500,1996,3.826,3.892
727500,3882500,1996,4.827,5.576
732500,3882500,1996,3.156,4.691
737500,3882500,1996,2.091,2.888
742500,3882500,1996,2.801,2.126
747500,3882500,1996,4.914,1.872
752500,3882500,1996,6.716,2.478
757500,3882500,1996,12.266,5.639
762500,3882500,1996,19.464,16.084
767500,3882500,1996,57.616,76.57
772500,3882500,1996,93.178,142.217
777500,3882500,1996,116.242,197.346
782500,3882500,1996,104.89,158.107
787500,3882500,1996,136.671,150.973
792500,3882500,1996,326.417,318.355
797500,3882500,1996,219.012,210.137
802500,3882500,1996,225.437,214.458
397500,3887500,1996,0.1,0
402500,3887500,1996,0.37,0
412500,3887500,1996,2.531,0
427500,3887500,1996,0.303,0
432500,3887500,1996,0.186,0
482500,3887500,1996,0.055,0.128
487500,3887500,1996,0.049,0.083
492500,3887500,1996,0.275,0.059
497500,3887500,1996,1.099,0.579
502500,3887500,1996,0.396,0.515
507500,3887500,1996,0.52,2.432
512500,3887500,1996,1.13,4.152
517500,3887500,1996,2.026,4.999
522500,3887500,1996,3.549,2.318
527500,3887500,1996,4.453,1.444
532500,3887500,1996,9.493,2.509
537500,3887500,1996,4.637,2.916
542500,3887500,1996,3.054,1.532
547500,3887500,1996,4.826,1.46
552500,3887500,1996,9.241,3.631
557500,3887500,1996,13.061,6.21
562500,3887500,1996,24.422,9.527
567500,3887500,1996,16.933,3.845
572500,3887500,1996,12.702,3.518
577500,3887500,1996,10.276,0.731
582500,3887500,1996,5.983,1.544
587500,3887500,1996,6.781,3.042
592500,3887500,1996,4.591,5.445
597500,3887500,1996,7.718,20.57
602500,3887500,1996,2.812,6.661
607500,3887500,1996,2.344,6.452
612500,3887500,1996,1.205,2.238
617500,3887500,1996,1.359,1.314
622500,3887500,1996,2.221,0.819
627500,3887500,1996,1.729,0.353
632500,3887500,1996,1.921,0.305
637500,3887500,1996,1.516,1.085
642500,3887500,1996,1.715,1.847
647500,3887500,1996,2.399,2.602
652500,3887500,1996,2.975,2.157
657500,3887500,1996,1.881,1.077
662500,3887500,1996,2.768,1.489
667500,3887500,1996,3.501,2.62
672500,3887500,1996,3.246,3.786
677500,3887500,1996,1.686,2.703
682500,3887500,1996,1.387,1.392
687500,3887500,1996,1.481,0.471
692500,3887500,1996,1.609,0.245
697500,3887500,1996,1.75,0.442
702500,3887500,1996,1.754,0.638
707500,3887500,1996,1.095,0.535
712500,3887500,1996,1.345,1.06
717500,3887500,1996,1.913,1.619
722500,3887500,1996,2.96,2.509
727500,3887500,1996,2.818,2.521
732500,3887500,1996,1.526,0.991
737500,3887500,1996,1.396,0.458
742500,3887500,1996,2.911,0.956
747500,3887500,1996,3.804,1.338
752500,3887500,1996,10.353,5.314
757500,3887500,1996,40.622,18.898
762500,3887500,1996,38.278,23.403
767500,3887500,1996,88.917,83.663
772500,3887500,1996,122.517,155.717
777500,3887500,1996,151.075,209.591
782500,3887500,1996,118.207,169.368
787500,3887500,1996,242.843,269.552
792500,3887500,1996,270.929,265.976
797500,3887500,1996,310.69,303.866
362500,3892500,1996,0.062,0
367500,3892500,1996,0.026,0
402500,3892500,1996,0.061,0
412500,3892500,1996,0.335,0
427500,3892500,1996,0.007,0
452500,3892500,1996,0.293,0
467500,3892500,1996,0.099,0
472500,3892500,1996,0.085,0
477500,3892500,1996,0.061,0.166
482500,3892500,1996,0.043,0.872
492500,3892500,1996,0.264,0.245
497500,3892500,1996,0.667,0.415
502500,3892500,1996,1.729,0.718
507500,3892500,1996,1.799,4.604
512500,3892500,1996,5.069,21.488
517500,3892500,1996,5.092,10.564
522500,3892500,1996,5.002,8.251
527500,3892500,1996,4.094,4.029
532500,3892500,1996,11.494,7.92
537500,3892500,1996,4.787,7.526
542500,3892500,1996,0.793,4.099
547500,3892500,1996,4.445,2.979
552500,3892500,1996,12.957,4.456
557500,3892500,1996,11.049,5.017
562500,3892500,1996,8.881,3.327
567500,3892500,1996,9.938,4.626
572500,3892500,1996,10.331,3.087
577500,3892500,1996,8.645,2.502
582500,3892500,1996,6.718,2.83
587500,3892500,1996,5.987,6.467
592500,3892500,1996,4.4,6.192
597500,3892500,1996,6.849,6.961
602500,3892500,1996,3.507,6.158
607500,3892500,1996,4.09,4.843
612500,3892500,1996,1.781,2.291
617500,3892500,1996,1.242,2.142
622500,3892500,1996,1.639,1.756
627500,3892500,1996,1.506,0.903
632500,3892500,1996,1.588,1.223
637500,3892500,1996,1.984,2.835
642500,3892500,1996,2.796,3.116
647500,3892500,1996,3.708,3.059
652500,3892500,1996,3.795,2.973
657500,3892500,1996,3.046,1.282
662500,3892500,1996,3.951,2.765
667500,3892500,1996,4.367,5.157
672500,3892500,1996,3.349,4.962
677500,3892500,1996,2.577,3.809
682500,3892500,1996,1.366,1.494
687500,3892500,1996,1.286,0.389
692500,3892500,1996,2.843,2.426
697500,3892500,1996,1.081,0.349
702500,3892500,1996,0.691,0.521
707500,3892500,1996,1.072,0.441
712500,3892500,1996,1.229,0.945
717500,3892500,1996,1.406,0.927
722500,3892500,1996,1.545,1.12
727500,3892500,1996,1.676,1.007
732500,3892500,1996,1.134,0.114
737500,3892500,1996,1.207,0.11
742500,3892500,1996,2.265,6.516
747500,3892500,1996,6.36,10.355
752500,3892500,1996,30.655,17.545
757500,3892500,1996,48.132,22.999
762500,3892500,1996,69.761,34.687
767500,3892500,1996,56.518,41.72
772500,3892500,1996,93.552,93.518
777500,3892500,1996,152.036,151.506
337500,3897500,1996,0.023,0
342500,3897500,1996,0.014,0
347500,3897500,1996,0.009,0
367500,3897500,1996,0.01,0
382500,3897500,1996,0.028,0
387500,3897500,1996,0.484,0
392500,3897500,1996,0.047,0
397500,3897500,1996,0.035,0
402500,3897500,1996,0.062,0
407500,3897500,1996,0.054,0
452500,3897500,1996,0.054,0
457500,3897500,1996,0.075,0.124
462500,3897500,1996,0.147,0.084
467500,3897500,1996,0.357,0
472500,3897500,1996,0.149,0
477500,3897500,1996,0.515,0.073
482500,3897500,1996,0.221,0.235
492500,3897500,1996,0.37,1.274
497500,3897500,1996,1.673,1.31
502500,3897500,1996,3.321,3.109
507500,3897500,1996,6.252,5.677
512500,3897500,1996,8.654,11.576
517500,3897500,1996,15.76,10.918
522500,3897500,1996,7.344,8.428
527500,3897500,1996,5.235,6.33
532500,3897500,1996,5.112,8.537
537500,3897500,1996,5.498,8.102
542500,3897500,1996,2.203,5.041
547500,3897500,1996,7.987,5.789
552500,3897500,1996,20.452,15.532
557500,3897500,1996,12.338,7.805
562500,3897500,1996,7.524,4.844
567500,3897500,1996,7.933,6.139
572500,3897500,1996,12.261,11.915
577500,3897500,1996,12.312,9.663
582500,3897500,1996,14.398,15.041
587500,3897500,1996,11.483,6.625
592500,3897500,1996,11.431,6.342
597500,3897500,1996,11.016,5.641
602500,3897500,1996,8.336,6.618
607500,3897500,1996,5.377,6.231
612500,3897500,1996,3.081,3.601
617500,3897500,1996,1.877,2.628
622500,3897500,1996,2.4,2.744
627500,3897500,1996,2.613,2.642
632500,3897500,1996,2.483,3.337
637500,3897500,1996,3.085,5.114
642500,3897500,1996,3.676,4.721
647500,3897500,1996,3.657,3.971
652500,3897500,1996,3.708,3.615
657500,3897500,1996,4.662,2.964
662500,3897500,1996,4.361,2.854
667500,3897500,1996,3.046,3.361
672500,3897500,1996,2.207,3.573
677500,3897500,1996,1.781,2.184
682500,3897500,1996,1.518,1.448
687500,3897500,1996,3.27,3.754
692500,3897500,1996,4.894,6.03
697500,3897500,1996,3.989,5.281
702500,3897500,1996,0.756,2.503
707500,3897500,1996,0.656,0.095
712500,3897500,1996,0.899,0.266
717500,3897500,1996,0.964,0.31
722500,3897500,1996,0.614,0.324
727500,3897500,1996,0.916,0.483
732500,3897500,1996,0.881,0.268
737500,3897500,1996,3.905,1.531
742500,3897500,1996,7.637,8.548
747500,3897500,1996,9.706,13.357
752500,3897500,1996,21.152,21.18
757500,3897500,1996,35.515,17.503
762500,3897500,1996,53.582,26.76
767500,3897500,1996,51.418,37.206
772500,3897500,1996,47.598,43.857
777500,3897500,1996,50.627,50.627
337500,3902500,1996,0.013,0
342500,3902500,1996,0.046,0
347500,3902500,1996,0.023,0
382500,3902500,1996,0.253,0
387500,3902500,1996,0.281,0
392500,3902500,1996,0.049,0.126
397500,3902500,1996,0.011,0
417500,3902500,1996,0.226,0.607
432500,3902500,1996,0.175,0.261
437500,3902500,1996,0.024,0
447500,3902500,1996,0.133,0
452500,3902500,1996,0.039,0
457500,3902500,1996,0.608,2.023
462500,3902500,1996,0.421,2.087
467500,3902500,1996,0.264,0.963
472500,3902500,1996,0.102,0.18
477500,3902500,1996,0.301,0
482500,3902500,1996,0.553,0.124
487500,3902500,1996,0.459,0.386
492500,3902500,1996,0.637,0.942
497500,3902500,1996,1.243,1.621
502500,3902500,1996,3.505,4.482
507500,3902500,1996,8.773,7.19
512500,3902500,1996,16.987,10.506
517500,3902500,1996,18.38,10.304
522500,3902500,1996,8.976,6.552
527500,3902500,1996,4.004,5.148
532500,3902500,1996,6.754,5.933
537500,3902500,1996,7.772,5.409
542500,3902500,1996,3.984,3.758
547500,3902500,1996,8.616,4.982
552500,3902500,1996,18.847,9.867
557500,3902500,1996,14.624,11.098
562500,3902500,1996,8.396,3.759
567500,3902500,1996,8.436,6.638
572500,3902500,1996,13.738,12.906
577500,3902500,1996,21.32,18.58
582500,3902500,1996,23.524,29.862
587500,3902500,1996,26.357,27.737
592500,3902500,1996,23.967,14.532
597500,3902500,1996,46.152,13.28
602500,3902500,1996,14.36,14.808
607500,3902500,1996,8.083,9.593
612500,3902500,1996,4.683,3.856
617500,3902500,1996,5.307,3.956
622500,3902500,1996,4.998,3.843
627500,3902500,1996,3.931,3.523
632500,3902500,1996,3.761,4.725
637500,3902500,1996,4.04,5.955
642500,3902500,1996,4.607,5.712
647500,3902500,1996,2.493,3.948
652500,3902500,1996,4.087,5.99
657500,3902500,1996,4.961,5.799
662500,3902500,1996,6.196,4.286
667500,3902500,1996,3.233,2.495
672500,3902500,1996,2.492,2.695
677500,3902500,1996,2.723,2.259
682500,3902500,1996,2.427,1.215
687500,3902500,1996,3.925,4.183
692500,3902500,1996,19.576,23.131
697500,3902500,1996,6.792,11.202
702500,3902500,1996,2.171,3.177
707500,3902500,1996,0.5,0.324
712500,3902500,1996,0.338,0
717500,3902500,1996,0.347,0.044
722500,3902500,1996,0.345,0.094
727500,3902500,1996,0.692,0.525
732500,3902500,1996,1.331,1.021
737500,3902500,1996,4.762,1.944
742500,3902500,1996,9.231,6.142
747500,3902500,1996,13.061,8.879
752500,3902500,1996,12.166,9.571
757500,3902500,1996,24.804,11.546
762500,3902500,1996,35.873,18.123
767500,3902500,1996,38.796,31.448
772500,3902500,1996,42.272,36.85
777500,3902500,1996,50.918,50.918
342500,3907500,1996,0.082,0
347500,3907500,1996,0.393,0
357500,3907500,1996,0.012,0.571
362500,3907500,1996,0.056,0.178
377500,3907500,1996,0.146,0.189
382500,3907500,1996,0.834,0.085
387500,3907500,1996,0.021,0
392500,3907500,1996,0.218,0.484
407500,3907500,1996,0.057,0.021
432500,3907500,1996,0.067,0
442500,3907500,1996,0.048,0
447500,3907500,1996,0.025,0
452500,3907500,1996,0.161,0.335
457500,3907500,1996,2.083,2.619
462500,3907500,1996,2.074,4.482
467500,3907500,1996,0.884,1.259
472500,3907500,1996,1.118,2.648
477500,3907500,1996,1.331,2.305
482500,3907500,1996,2.508,1.339
487500,3907500,1996,1.19,0.97
492500,3907500,1996,1.607,1.572
497500,3907500,1996,1.805,2.303
502500,3907500,1996,4.248,6.157
507500,3907500,1996,8.703,7.411
512500,3907500,1996,17.611,10.716
517500,3907500,1996,16.542,9.376
522500,3907500,1996,9.236,5.836
527500,3907500,1996,5.629,4.553
532500,3907500,1996,10.358,6.533
537500,3907500,1996,8.559,8.324
542500,3907500,1996,8.225,6.073
547500,3907500,1996,7.243,3.777
552500,3907500,1996,10.386,5.233
557500,3907500,1996,12.563,5.45
562500,3907500,1996,10.215,5.296
567500,3907500,1996,12.322,7.021
572500,3907500,1996,17.236,15.484
577500,3907500,1996,25.204,33.717
582500,3907500,1996,44.38,70.258
587500,3907500,1996,33.772,45.522
592500,3907500,1996,34.026,28.538
597500,3907500,1996,29.089,18.311
602500,3907500,1996,23.465,16.508
607500,3907500,1996,13.059,10.719
612500,3907500,1996,7.462,4.878
617500,3907500,1996,12.693,8.564
622500,3907500,1996,7.997,3.769
627500,3907500,1996,5.027,4.617
632500,3907500,1996,4.673,6.059
637500,3907500,1996,5.497,6.032
642500,3907500,1996,4.402,10.908
647500,3907500,1996,3.648,6.408
652500,3907500,1996,2.315,6.466
657500,3907500,1996,3.347,4
662500,3907500,1996,4.412,3.096
667500,3907500,1996,4.272,3.015
672500,3907500,1996,4.967,4.254
677500,3907500,1996,4.198,4.646
682500,3907500,1996,4.173,3.73
687500,3907500,1996,5.235,6.636
692500,3907500,1996,5.839,7.358
697500,3907500,1996,4.919,6.519
702500,3907500,1996,1.705,2.381
707500,3907500,1996,0.467,0.571
712500,3907500,1996,0.166,0
717500,3907500,1996,0.266,0
722500,3907500,1996,0.646,0.053
727500,3907500,1996,1.159,0.768
732500,3907500,1996,3.655,3.123
737500,3907500,1996,6.034,3.757
742500,3907500,1996,7.198,2.868
747500,3907500,1996,8.729,2.281
752500,3907500,1996,11.761,4.696
757500,3907500,1996,18.98,6.739
762500,3907500,1996,23.579,13.73
767500,3907500,1996,34.99,27.159
772500,3907500,1996,39.285,34.164
342500,3912500,1996,0.079,0
347500,3912500,1996,0.53,0.831
382500,3912500,1996,0.198,0.022
387500,3912500,1996,0.121,0
392500,3912500,1996,0.012,0
402500,3912500,1996,0.044,0
407500,3912500,1996,0.151,0
452500,3912500,1996,0.484,0.391
457500,3912500,1996,5.681,1.64
462500,3912500,1996,4.147,2.633
467500,3912500,1996,7.222,7.102
472500,3912500,1996,8.709,11.481
477500,3912500,1996,3.658,7.147
482500,3912500,1996,3.404,5.458
487500,3912500,1996,2.117,2.574
492500,3912500,1996,1.245,1.391
497500,3912500,1996,1.637,1.612
502500,3912500,1996,2.73,3.35
507500,3912500,1996,8.237,7.107
512500,3912500,1996,14.424,9.662
517500,3912500,1996,20.684,10.852
522500,3912500,1996,10.684,8.645
527500,3912500,1996,12.423,6.636
532500,3912500,1996,11.931,8.216
537500,3912500,1996,12.276,11.016
542500,3912500,1996,9.195,7.598
547500,3912500,1996,9.553,4.916
552500,3912500,1996,10.734,4.477
557500,3912500,1996,12.091,6.355
562500,3912500,1996,10.006,5.072
567500,3912500,1996,10.43,6.324
572500,3912500,1996,19.235,14.867
577500,3912500,1996,30.721,27.505
582500,3912500,1996,27.374,31.527
587500,3912500,1996,29.808,30.343
592500,3912500,1996,32.213,19.932
597500,3912500,1996,28.232,15.953
602500,3912500,1996,16.978,10.356
607500,3912500,1996,11.019,6.903
612500,3912500,1996,7.331,4.327
617500,3912500,1996,7.688,5.561
622500,3912500,1996,7.875,9.659
627500,3912500,1996,6.425,8.613
632500,3912500,1996,5.82,6.485
637500,3912500,1996,8.454,6.518
642500,3912500,1996,4.933,5.187
647500,3912500,1996,2.857,4.834
652500,3912500,1996,4.513,5.853
657500,3912500,1996,2.319,3.516
662500,3912500,1996,2.399,3.95
667500,3912500,1996,3.542,3.742
672500,3912500,1996,4.294,5.051
677500,3912500,1996,4.19,8.105
682500,3912500,1996,4.794,7.398
687500,3912500,1996,2.367,5.496
692500,3912500,1996,2.177,3.264
697500,3912500,1996,1.676,1.163
702500,3912500,1996,1.205,0.992
707500,3912500,1996,0.989,0.394
712500,3912500,1996,0.932,0
717500,3912500,1996,1.068,0
722500,3912500,1996,1.013,0.072
727500,3912500,1996,1.371,0.689
732500,3912500,1996,1.721,1.784
737500,3912500,1996,5.801,5.646
742500,3912500,1996,5.168,2.965
747500,3912500,1996,8.131,3.627
752500,3912500,1996,15.535,6.296
757500,3912500,1996,16.324,7.875
762500,3912500,1996,15.702,6.348
352500,3917500,1996,0.044,0
357500,3917500,1996,0.026,0
387500,3917500,1996,0.065,0.167
392500,3917500,1996,0.3,0.424
397500,3917500,1996,0.024,0.081
402500,3917500,1996,0.039,0
417500,3917500,1996,0.005,0
432500,3917500,1996,0.046,0
437500,3917500,1996,0.145,0.13
452500,3917500,1996,0.019,0
457500,3917500,1996,0.74,0.32
462500,3917500,1996,2.581,1.213
467500,3917500,1996,13.939,12.179
472500,3917500,1996,27.566,34.682
477500,3917500,1996,19.388,38.882
482500,3917500,1996,11.966,25.35
