"x","y","t","zt","zt1"
247500,4035500,2002,0.087,0.028
267500,4035500,2002,0.014,0
272500,4035500,2002,0.524,0
277500,4035500,2002,0.097,0
282500,4035500,2002,0.177,0
287500,4035500,2002,0.072,0
292500,4035500,2002,0.055,0.028
297500,4035500,2002,0.044,0.373
302500,4035500,2002,0.363,0.044
307500,4035500,2002,0.353,0
312500,4035500,2002,1.088,0.119
317500,4035500,2002,2.606,0.585
322500,4035500,2002,2.034,0.075
327500,4035500,2002,0.37,0.363
332500,4035500,2002,0.533,0.065
337500,4035500,2002,1.309,0.848
342500,4035500,2002,4.459,2.152
347500,4035500,2002,7.943,2.041
352500,4035500,2002,15.803,3.04
357500,4035500,2002,19.115,4.031
362500,4035500,2002,31.588,15.278
367500,4035500,2002,48.929,22.89
372500,4035500,2002,62.36,25.27
377500,4035500,2002,74.256,18.591
-37500,4040500,2002,0.04,0.016
-32500,4040500,2002,0.041,0.016
117500,4040500,2002,0.15,0
132500,4040500,2002,0.065,0
137500,4040500,2002,0.658,0
167500,4040500,2002,0.016,0
197500,4040500,2002,0.028,0
232500,4040500,2002,0.075,0
237500,4040500,2002,0.201,0
242500,4040500,2002,0.1,0
247500,4040500,2002,0.427,0.083
252500,4040500,2002,0.011,0
262500,4040500,2002,0.087,0
267500,4040500,2002,0.091,0
272500,4040500,2002,0.366,0.017
277500,4040500,2002,0.101,0.152
282500,4040500,2002,0.165,0.054
287500,4040500,2002,0.073,0
292500,4040500,2002,0.076,0.066
302500,4040500,2002,0.038,0.586
307500,4040500,2002,0.073,0.009
312500,4040500,2002,0.586,0.018
317500,4040500,2002,1.837,0.527
322500,4040500,2002,1.913,0.163
327500,4040500,2002,1.387,0.173
332500,4040500,2002,1.554,0.286
337500,4040500,2002,2.745,1.465
342500,4040500,2002,3.885,3.577
347500,4040500,2002,7.099,4.23
352500,4040500,2002,8.625,3.34
357500,4040500,2002,16.57,3.726
362500,4040500,2002,16.098,7.239
367500,4040500,2002,28.751,13.388
372500,4040500,2002,47.339,23.087
377500,4040500,2002,50.826,26.197
-42500,4045500,2002,0.021,0
-37500,4045500,2002,0.157,0.034
-32500,4045500,2002,0.035,0.028
112500,4045500,2002,0.115,0
117500,4045500,2002,0.011,0
127500,4045500,2002,0.08,0
132500,4045500,2002,0.096,0
137500,4045500,2002,1.543,0
142500,4045500,2002,0.319,0
147500,4045500,2002,0.1,0
152500,4045500,2002,0.021,0
192500,4045500,2002,0.025,0
197500,4045500,2002,0.028,0
212500,4045500,2002,0.012,0
217500,4045500,2002,0.081,0
232500,4045500,2002,0.047,0
237500,4045500,2002,0.055,0
247500,4045500,2002,0.04,0
252500,4045500,2002,0.095,0
257500,4045500,2002,0.109,0
262500,4045500,2002,0.014,0
267500,4045500,2002,0.137,0
272500,4045500,2002,0.147,0
277500,4045500,2002,0.358,0.037
282500,4045500,2002,0.363,0.02
287500,4045500,2002,0.057,0
292500,4045500,2002,0.034,0
297500,4045500,2002,0.017,0
312500,4045500,2002,0.275,0.395
317500,4045500,2002,1.201,0.322
322500,4045500,2002,2.38,0.333
327500,4045500,2002,3.761,0.068
332500,4045500,2002,5.29,0.057
337500,4045500,2002,5.88,1.464
342500,4045500,2002,7.574,4.614
347500,4045500,2002,3.993,5.787
352500,4045500,2002,6.474,4.496
357500,4045500,2002,4.794,4.998
362500,4045500,2002,11.644,6.881
367500,4045500,2002,18.351,18.632
372500,4045500,2002,20.03,25.778
377500,4045500,2002,29.173,33.768
-72500,4050500,2002,0.133,0.017
-67500,4050500,2002,0.428,0.118
-62500,4050500,2002,0.229,0.013
-42500,4050500,2002,0.016,0
-37500,4050500,2002,0.016,0.013
112500,4050500,2002,0.41,0
117500,4050500,2002,0.099,0
127500,4050500,2002,0.189,0
132500,4050500,2002,2.389,0.118
137500,4050500,2002,0.73,0
142500,4050500,2002,0.047,0
172500,4050500,2002,0.027,0
177500,4050500,2002,0.025,0
182500,4050500,2002,0.046,0
192500,4050500,2002,0.032,0
197500,4050500,2002,0.037,0
202500,4050500,2002,0.124,0
212500,4050500,2002,0.01,0
217500,4050500,2002,0.167,0
222500,4050500,2002,0.046,0
257500,4050500,2002,0.036,0.023
267500,4050500,2002,0.036,0.038
277500,4050500,2002,0.133,0.368
282500,4050500,2002,0.329,0.043
287500,4050500,2002,0.593,0.253
292500,4050500,2002,0.079,0
297500,4050500,2002,0.26,0.07
302500,4050500,2002,0.067,0.047
307500,4050500,2002,0.05,0.127
312500,4050500,2002,0.704,0.04
317500,4050500,2002,1.47,0.148
322500,4050500,2002,1.44,0.085
327500,4050500,2002,3.325,0.022
332500,4050500,2002,6.15,0.017
337500,4050500,2002,8.442,0.896
342500,4050500,2002,6.96,3.22
347500,4050500,2002,4.881,5.226
352500,4050500,2002,0.333,4.853
357500,4050500,2002,0.137,5.148
372500,4050500,2002,8.507,23.501
-72500,4055500,2002,0.163,0.163
-67500,4055500,2002,1.291,1.004
-62500,4055500,2002,0.186,0.018
67500,4055500,2002,0.063,0
72500,4055500,2002,0.028,0
142500,4055500,2002,0.05,0
172500,4055500,2002,0.228,0
177500,4055500,2002,0.291,0
182500,4055500,2002,0.051,0
187500,4055500,2002,0.026,0.081
192500,4055500,2002,0.239,0.129
197500,4055500,2002,0.193,0
202500,4055500,2002,0.214,0
217500,4055500,2002,0.063,0.016
222500,4055500,2002,0.204,0.365
237500,4055500,2002,0.037,0.034
242500,4055500,2002,0.426,0.043
247500,4055500,2002,0.166,0
252500,4055500,2002,0.805,0.057
257500,4055500,2002,0.047,0.163
262500,4055500,2002,0.332,0.387
267500,4055500,2002,0.032,0
277500,4055500,2002,0.024,0.218
282500,4055500,2002,0.029,0.01
287500,4055500,2002,0.095,0
292500,4055500,2002,0.061,0.022
297500,4055500,2002,0.11,0.252
302500,4055500,2002,0.056,0.045
307500,4055500,2002,0.226,0
312500,4055500,2002,1.015,0.064
317500,4055500,2002,1.232,0.165
322500,4055500,2002,1.764,0.112
327500,4055500,2002,2.183,0.113
332500,4055500,2002,4.006,0.23
337500,4055500,2002,7.645,0.802
342500,4055500,2002,7.838,1.883
347500,4055500,2002,5.227,4.02
-67500,4060500,2002,0.11,0
-32500,4060500,2002,0.023,0.009
-27500,4060500,2002,0.207,0.042
-22500,4060500,2002,0.019,0
67500,4060500,2002,0.024,0
72500,4060500,2002,0.214,0
122500,4060500,2002,0.085,0
127500,4060500,2002,0.031,0
132500,4060500,2002,0.207,0
142500,4060500,2002,0.087,0
147500,4060500,2002,0.571,0.873
152500,4060500,2002,0.091,0.682
172500,4060500,2002,0.031,0
177500,4060500,2002,0.014,0
182500,4060500,2002,0.016,0
187500,4060500,2002,0.076,0
192500,4060500,2002,0.787,0.184
197500,4060500,2002,0.295,0.043
207500,4060500,2002,0.014,0
212500,4060500,2002,0.03,0
217500,4060500,2002,0.177,0.113
222500,4060500,2002,0.25,0.299
242500,4060500,2002,0.03,0.01
247500,4060500,2002,0.023,0.129
252500,4060500,2002,0.117,0.194
257500,4060500,2002,0.117,0.093
262500,4060500,2002,1.149,0.022
267500,4060500,2002,0.301,0
272500,4060500,2002,0.057,0.025
277500,4060500,2002,0.019,0.04
292500,4060500,2002,0.016,0.172
297500,4060500,2002,0.019,0.118
302500,4060500,2002,0.102,0.355
307500,4060500,2002,0.815,0.179
312500,4060500,2002,1.981,0.328
317500,4060500,2002,2.734,0.304
322500,4060500,2002,2.562,0.444
327500,4060500,2002,3.047,0.431
332500,4060500,2002,4.854,0.667
337500,4060500,2002,7.971,1.162
342500,4060500,2002,7.794,2.829
347500,4060500,2002,5.632,3.991
-32500,4065500,2002,0.019,0
-27500,4065500,2002,0.103,0.022
-22500,4065500,2002,0.055,0
122500,4065500,2002,0.013,0
132500,4065500,2002,0.019,0
137500,4065500,2002,0.326,0
142500,4065500,2002,0.543,0.181
147500,4065500,2002,0.072,0.348
192500,4065500,2002,0.387,0.099
197500,4065500,2002,0.222,0.023
202500,4065500,2002,0.167,0
207500,4065500,2002,0.197,0
212500,4065500,2002,0.382,0
222500,4065500,2002,0.021,0.18
237500,4065500,2002,0.38,0.162
242500,4065500,2002,0.364,0.084
257500,4065500,2002,0.136,0.056
262500,4065500,2002,0.824,0.009
267500,4065500,2002,0.378,0
272500,4065500,2002,0.122,0
277500,4065500,2002,0.543,0
282500,4065500,2002,0.09,0.048
287500,4065500,2002,0.019,0.221
292500,4065500,2002,0.271,0.044
297500,4065500,2002,0.349,0.347
302500,4065500,2002,0.873,0.438
307500,4065500,2002,1.793,0.86
312500,4065500,2002,3.773,0.249
317500,4065500,2002,5.57,0.342
322500,4065500,2002,7.148,0.991
327500,4065500,2002,58.808,1.506
332500,4065500,2002,65.508,2.122
337500,4065500,2002,70.978,2.181
342500,4065500,2002,39.669,3.542
347500,4065500,2002,7.957,4.899
352500,4065500,2002,3.674,9.248
357500,4065500,2002,2.892,8.096
67500,4070500,2002,0.007,0.036
72500,4070500,2002,0.008,0
137500,4070500,2002,0.06,0
142500,4070500,2002,0.1,0
147500,4070500,2002,0.152,0.012
152500,4070500,2002,0.056,0.02
177500,4070500,2002,0.092,0.079
182500,4070500,2002,0.03,0.037
187500,4070500,2002,0.057,0.638
192500,4070500,2002,0.094,0.94
197500,4070500,2002,0.341,0.057
202500,4070500,2002,0.049,0
207500,4070500,2002,0.256,0
217500,4070500,2002,1.582,0
222500,4070500,2002,0.445,1.028
227500,4070500,2002,0.227,0.116
232500,4070500,2002,0.207,0.062
237500,4070500,2002,0.239,0.238
242500,4070500,2002,0.428,0.033
247500,4070500,2002,0.035,0
252500,4070500,2002,0.193,0
257500,4070500,2002,0.139,0.147
262500,4070500,2002,0.299,0.757
267500,4070500,2002,0.415,0
272500,4070500,2002,1.188,0
277500,4070500,2002,0.984,0.036
282500,4070500,2002,0.247,0.768
287500,4070500,2002,0.42,0.708
292500,4070500,2002,0.517,0.927
297500,4070500,2002,1.474,3.174
302500,4070500,2002,2.406,1.455
307500,4070500,2002,3.505,0.848
312500,4070500,2002,3.466,1.198
317500,4070500,2002,5.467,1.17
322500,4070500,2002,9.29,1.962
327500,4070500,2002,58.116,2.284
332500,4070500,2002,124.442,2.689
337500,4070500,2002,74.517,2.739
342500,4070500,2002,44.92,3.412
347500,4070500,2002,18.535,8.152
352500,4070500,2002,5.42,12.479
357500,4070500,2002,5.912,14.693
-132500,4075500,2002,0.022,0
-127500,4075500,2002,0.027,0
52500,4075500,2002,0.1,0
57500,4075500,2002,0.042,0
67500,4075500,2002,0.006,0
102500,4075500,2002,0.121,0
107500,4075500,2002,0.023,0
137500,4075500,2002,0.196,0.021
142500,4075500,2002,0.038,0.206
147500,4075500,2002,0.188,0.131
152500,4075500,2002,0.264,0.043
177500,4075500,2002,0.018,0.136
182500,4075500,2002,0.352,0.132
187500,4075500,2002,1.114,0.546
192500,4075500,2002,0.083,0.274
197500,4075500,2002,0.199,0.222
202500,4075500,2002,0.842,0.324
207500,4075500,2002,0.115,0
212500,4075500,2002,0.05,1.134
217500,4075500,2002,0.393,0.373
222500,4075500,2002,3.991,3.035
227500,4075500,2002,0.905,0.199
232500,4075500,2002,1.323,0.813
237500,4075500,2002,1.573,0.177
242500,4075500,2002,4.962,1.438
247500,4075500,2002,1.026,0.383
252500,4075500,2002,1.519,0.22
257500,4075500,2002,0.283,0.545
262500,4075500,2002,0.438,0.313
267500,4075500,2002,1.952,0.088
272500,4075500,2002,1.981,0.048
277500,4075500,2002,1.404,0.03
282500,4075500,2002,1.074,1.349
287500,4075500,2002,0.691,2.393
292500,4075500,2002,2.246,1.742
297500,4075500,2002,2.885,5.091
302500,4075500,2002,3.815,3.244
307500,4075500,2002,2.877,1.774
312500,4075500,2002,2.388,3.727
317500,4075500,2002,5.102,6.397
322500,4075500,2002,7.998,5.354
327500,4075500,2002,59.714,2.157
332500,4075500,2002,59.451,2.613
337500,4075500,2002,68.805,2.761
342500,4075500,2002,24.897,8.472
347500,4075500,2002,28.135,11.414
352500,4075500,2002,35.838,17.948
357500,4075500,2002,36.119,23.042
-132500,4080500,2002,0.099,0
-127500,4080500,2002,0.153,0
27500,4080500,2002,0.075,0
32500,4080500,2002,0.134,0
37500,4080500,2002,0.119,0
42500,4080500,2002,0.077,0
47500,4080500,2002,0.027,0
52500,4080500,2002,0.032,0
57500,4080500,2002,0.062,0
62500,4080500,2002,0.095,0
102500,4080500,2002,0.016,0
137500,4080500,2002,0.031,0
142500,4080500,2002,0.071,0.013
152500,4080500,2002,0.519,0.183
157500,4080500,2002,0.443,0.134
177500,4080500,2002,0.105,0
182500,4080500,2002,0.272,0.093
187500,4080500,2002,0.256,0.35
192500,4080500,2002,0.253,0
197500,4080500,2002,0.383,0.08
202500,4080500,2002,0.059,0.514
207500,4080500,2002,0.85,0.049
212500,4080500,2002,1.381,0.141
217500,4080500,2002,2.364,1.198
222500,4080500,2002,5.851,4.096
227500,4080500,2002,1.725,0.419
232500,4080500,2002,0.933,0.437
237500,4080500,2002,2.352,0.372
242500,4080500,2002,3.809,0.296
247500,4080500,2002,1.369,0.424
252500,4080500,2002,0.914,0.249
257500,4080500,2002,0.628,0.305
262500,4080500,2002,1.282,0.656
267500,4080500,2002,1.013,1.157
272500,4080500,2002,1.341,0.656
277500,4080500,2002,1.835,0.419
282500,4080500,2002,2,2.878
287500,4080500,2002,3.37,3.39
292500,4080500,2002,4.248,2.378
297500,4080500,2002,5.241,2.657
302500,4080500,2002,4.042,2.489
307500,4080500,2002,2.232,2.607
312500,4080500,2002,1.086,5.819
317500,4080500,2002,10.497,13.605
322500,4080500,2002,17.917,7.083
327500,4080500,2002,35.802,0.731
332500,4080500,2002,26.899,1.839
337500,4080500,2002,41.528,7.723
342500,4080500,2002,47.286,17.225
347500,4080500,2002,55.436,43.364
-132500,4085500,2002,0.012,0
-127500,4085500,2002,0.016,0
27500,4085500,2002,0.034,0
32500,4085500,2002,0.167,0
37500,4085500,2002,0.264,0
42500,4085500,2002,0.279,0
47500,4085500,2002,0.294,0
52500,4085500,2002,0.287,0
117500,4085500,2002,0.571,0
137500,4085500,2002,0.454,0
142500,4085500,2002,0.044,0
152500,4085500,2002,0.194,0.013
157500,4085500,2002,0.19,0.03
182500,4085500,2002,0.16,0
187500,4085500,2002,0.727,0.294
192500,4085500,2002,0.773,0.134
197500,4085500,2002,0.514,0.208
202500,4085500,2002,0.467,0.714
207500,4085500,2002,1.3,0.02
212500,4085500,2002,1.242,0.407
217500,4085500,2002,8.69,23.2
222500,4085500,2002,4.936,4.705
227500,4085500,2002,2.02,1.595
232500,4085500,2002,0.553,0.358
237500,4085500,2002,1.854,0.093
242500,4085500,2002,2.263,0.068
247500,4085500,2002,1.635,0.477
252500,4085500,2002,2.531,0.534
257500,4085500,2002,2.346,0.075
262500,4085500,2002,1.322,0.182
267500,4085500,2002,1.126,1.291
272500,4085500,2002,1.481,2.068
277500,4085500,2002,1.753,1.374
282500,4085500,2002,2.141,4.921
287500,4085500,2002,3.723,7.869
292500,4085500,2002,5.686,2.853
297500,4085500,2002,5.06,2.877
302500,4085500,2002,4.147,2.625
307500,4085500,2002,2.988,3.074
312500,4085500,2002,1.96,5.214
317500,4085500,2002,14.311,6.999
322500,4085500,2002,32.808,6.432
327500,4085500,2002,41.764,10.386
332500,4085500,2002,59.163,17.753
337500,4085500,2002,48.477,17.797
342500,4085500,2002,73.23,42.551
347500,4085500,2002,56.051,54.296
-132500,4090500,2002,0.01,0
-2500,4090500,2002,0.028,0.123
2500,4090500,2002,0.094,0
22500,4090500,2002,0.026,0
27500,4090500,2002,0.009,0
32500,4090500,2002,0.029,0
37500,4090500,2002,0.024,0
42500,4090500,2002,0.237,0
47500,4090500,2002,2.101,0
52500,4090500,2002,0.01,0
57500,4090500,2002,0.007,0
72500,4090500,2002,0.055,0.542
77500,4090500,2002,0.044,0
117500,4090500,2002,0.109,0.025
122500,4090500,2002,0.178,0.099
127500,4090500,2002,0.007,0.076
137500,4090500,2002,0.035,0
142500,4090500,2002,0.784,0
147500,4090500,2002,0.659,0.492
152500,4090500,2002,0.379,0.113
157500,4090500,2002,0.153,0
162500,4090500,2002,0.045,0
177500,4090500,2002,0.026,0
182500,4090500,2002,0.431,0.007
187500,4090500,2002,0.86,0.645
192500,4090500,2002,1.163,0.901
197500,4090500,2002,2.209,2.801
202500,4090500,2002,2.628,6.177
207500,4090500,2002,2.877,0.231
212500,4090500,2002,1.22,0.347
217500,4090500,2002,5.461,5.008
222500,4090500,2002,6.385,3.869
227500,4090500,2002,7.591,7.354
232500,4090500,2002,1.744,1.843
237500,4090500,2002,1.249,0.185
242500,4090500,2002,2.073,0.249
247500,4090500,2002,2.628,0.282
252500,4090500,2002,6.04,0.608
257500,4090500,2002,3.589,0.273
262500,4090500,2002,1.509,0.051
267500,4090500,2002,2.169,0.227
272500,4090500,2002,2.091,0.482
277500,4090500,2002,1.834,0.636
282500,4090500,2002,1.278,1.049
287500,4090500,2002,3.368,2.508
292500,4090500,2002,4.895,2.532
297500,4090500,2002,5.117,2.139
302500,4090500,2002,3.121,2.709
307500,4090500,2002,3.084,3.57
312500,4090500,2002,3.006,4.865
317500,4090500,2002,21.627,6.178
322500,4090500,2002,31.39,10.924
327500,4090500,2002,48.775,18.379
332500,4090500,2002,60.245,25.726
337500,4090500,2002,76.741,24.774
342500,4090500,2002,100.697,53.57
347500,4090500,2002,102.399,77.095
-142500,4095500,2002,0.036,0
-137500,4095500,2002,0.131,0
-132500,4095500,2002,0.137,0
-22500,4095500,2002,0.077,0
-17500,4095500,2002,0.035,0
22500,4095500,2002,0.056,0
27500,4095500,2002,0.059,0
32500,4095500,2002,0.079,0
37500,4095500,2002,0.136,0.01
42500,4095500,2002,0.366,0.014
52500,4095500,2002,0.022,0
57500,4095500,2002,0.064,0.016
72500,4095500,2002,0.018,0.069
77500,4095500,2002,0.016,0.021
117500,4095500,2002,0.017,0
132500,4095500,2002,0.033,0.085
137500,4095500,2002,0.185,0.227
142500,4095500,2002,0.945,0.336
147500,4095500,2002,1.908,0.369
152500,4095500,2002,0.938,0.119
157500,4095500,2002,0.306,0
162500,4095500,2002,0.934,0
167500,4095500,2002,0.015,0
172500,4095500,2002,0.032,0.152
177500,4095500,2002,0.02,0.226
182500,4095500,2002,0.364,0.061
187500,4095500,2002,0.837,0.417
192500,4095500,2002,0.54,1.17
197500,4095500,2002,1.54,3.752
202500,4095500,2002,1.219,1.343
207500,4095500,2002,1.771,1.628
212500,4095500,2002,1.234,0.451
217500,4095500,2002,2.483,1.641
222500,4095500,2002,6.125,4.844
227500,4095500,2002,7.674,4.871
232500,4095500,2002,4.686,2.364
237500,4095500,2002,1.88,1.535
242500,4095500,2002,2.018,0.692
247500,4095500,2002,3.317,0.625
252500,4095500,2002,4.577,0.87
257500,4095500,2002,3.296,0.64
262500,4095500,2002,2.149,0.377
267500,4095500,2002,1.977,0.59
272500,4095500,2002,2.213,0.983
277500,4095500,2002,1.383,1.192
282500,4095500,2002,0.715,1.352
287500,4095500,2002,2.87,1.518
292500,4095500,2002,5.42,2.739
297500,4095500,2002,6.617,1.887
302500,4095500,2002,15.434,1.841
307500,4095500,2002,12.479,2.486
312500,4095500,2002,19.478,3.848
317500,4095500,2002,16.292,5.279
322500,4095500,2002,33.269,11.595
327500,4095500,2002,36.032,13.243
332500,4095500,2002,51.243,17.906
337500,4095500,2002,75.161,25.59
342500,4095500,2002,108.208,51.824
347500,4095500,2002,103.559,60.463
-142500,4100500,2002,0.039,0
-137500,4100500,2002,0.125,0
-132500,4100500,2002,0.008,0
-27500,4100500,2002,0.017,0
-22500,4100500,2002,0.147,0
-17500,4100500,2002,0.059,0.545
27500,4100500,2002,0.085,0
32500,4100500,2002,0.021,0.016
37500,4100500,2002,0.027,0.194
42500,4100500,2002,1.031,0.813
57500,4100500,2002,0.023,0.108
117500,4100500,2002,0.025,0
122500,4100500,2002,0.135,0.008
132500,4100500,2002,0.026,0.113
137500,4100500,2002,0.019,0.063
142500,4100500,2002,0.095,1.35
147500,4100500,2002,0.093,0.208
152500,4100500,2002,0.175,0
157500,4100500,2002,0.136,0
162500,4100500,2002,0.486,0
167500,4100500,2002,0.423,0.013
172500,4100500,2002,0.118,1.271
177500,4100500,2002,0.242,2.536
182500,4100500,2002,0.16,0.156
187500,4100500,2002,0.023,0.098
192500,4100500,2002,0.216,1.146
197500,4100500,2002,1.217,1.248
202500,4100500,2002,1.874,1.945
207500,4100500,2002,1.865,4.006
212500,4100500,2002,1.061,1.366
217500,4100500,2002,2.476,1.564
222500,4100500,2002,8.402,5.581
227500,4100500,2002,12.5,4.142
232500,4100500,2002,5.266,4.564
237500,4100500,2002,2.131,1.863
242500,4100500,2002,1.927,1.277
247500,4100500,2002,2.109,1.104
252500,4100500,2002,2.678,1.85
257500,4100500,2002,2.277,1.543
262500,4100500,2002,2.13,1.053
267500,4100500,2002,2.364,1.611
272500,4100500,2002,2.541,1.842
277500,4100500,2002,1.774,2.836
282500,4100500,2002,2.168,2.318
287500,4100500,2002,3.462,2.659
292500,4100500,2002,6.372,1.98
297500,4100500,2002,6.937,1.109
302500,4100500,2002,16.536,0.309
307500,4100500,2002,36.515,0.768
312500,4100500,2002,30.674,3.119
317500,4100500,2002,37.033,6.749
322500,4100500,2002,29.92,4.573
327500,4100500,2002,26.799,8.813
337500,4100500,2002,67.763,28.641
-22500,4105500,2002,0.015,0
17500,4105500,2002,0.052,0
22500,4105500,2002,0.024,0
27500,4105500,2002,0.117,0
32500,4105500,2002,0.044,0
37500,4105500,2002,0.134,0
42500,4105500,2002,0.027,0.972
57500,4105500,2002,0.286,0.085
142500,4105500,2002,0.112,0.097
162500,4105500,2002,0.052,0
167500,4105500,2002,1.151,0.331
172500,4105500,2002,1.24,0.991
177500,4105500,2002,0.728,0.95
182500,4105500,2002,0.22,0.043
187500,4105500,2002,1.279,0.367
192500,4105500,2002,1.352,0.648
197500,4105500,2002,1.439,3.486
202500,4105500,2002,3.429,2.275
207500,4105500,2002,2.923,1.678
212500,4105500,2002,2.078,1.679
217500,4105500,2002,5.727,5.087
222500,4105500,2002,5.905,7.366
227500,4105500,2002,9.442,4.936
232500,4105500,2002,5.326,4.596
237500,4105500,2002,2.57,2.213
242500,4105500,2002,1.412,1.445
247500,4105500,2002,1.589,2.063
252500,4105500,2002,1.845,1.922
257500,4105500,2002,2.947,2.559
262500,4105500,2002,3.82,2.124
267500,4105500,2002,3.796,2.27
272500,4105500,2002,4.062,2.552
277500,4105500,2002,3.423,2.896
282500,4105500,2002,2.937,2.668
287500,4105500,2002,4.002,5.041
292500,4105500,2002,5.041,3.457
297500,4105500,2002,5.675,0.347
302500,4105500,2002,20.735,0.367
307500,4105500,2002,27.067,3.316
312500,4105500,2002,32.228,6.488
317500,4105500,2002,26.114,5.513
322500,4105500,2002,25.265,4.967
17500,4110500,2002,0.022,0
22500,4110500,2002,0.012,0
52500,4110500,2002,0.049,0
62500,4110500,2002,0.069,0.031
137500,4110500,2002,0.261,0.364
157500,4110500,2002,0.022,0
162500,4110500,2002,0.022,0
167500,4110500,2002,0.772,0.137
172500,4110500,2002,1.004,0.355
177500,4110500,2002,0.058,0.016
182500,4110500,2002,0.273,0.329
187500,4110500,2002,3.159,4.437
192500,4110500,2002,3.702,2.391
197500,4110500,2002,5.696,4.339
202500,4110500,2002,8.772,2.832
207500,4110500,2002,4.672,5.679
212500,4110500,2002,5.353,6.176
217500,4110500,2002,5.633,3.318
222500,4110500,2002,5.632,3.836
227500,4110500,2002,7.693,3.794
232500,4110500,2002,7.137,3.385
237500,4110500,2002,3.926,2.812
242500,4110500,2002,1.496,2.13
247500,4110500,2002,1.838,2.234
252500,4110500,2002,2.539,2.424
257500,4110500,2002,4.391,2.915
262500,4110500,2002,7.124,2.792
267500,4110500,2002,7.535,2.266
272500,4110500,2002,8.463,3.434
277500,4110500,2002,4.466,1.991
282500,4110500,2002,4.616,4.573
287500,4110500,2002,3.649,6.668
292500,4110500,2002,3.494,4.308
297500,4110500,2002,6.2,3.059
302500,4110500,2002,10.13,1.185
307500,4110500,2002,19.574,3.803
312500,4110500,2002,20.722,17.353
317500,4110500,2002,16.112,15.301
27500,4115500,2002,0.013,0
32500,4115500,2002,0.174,0
47500,4115500,2002,0.19,0.135
52500,4115500,2002,0.016,0.062
62500,4115500,2002,0.604,0.067
72500,4115500,2002,0.432,0.05
127500,4115500,2002,0.105,0
132500,4115500,2002,0.096,2.615
142500,4115500,2002,0.025,0
147500,4115500,2002,0.199,0.021
152500,4115500,2002,0.555,0
157500,4115500,2002,0.891,0.028
162500,4115500,2002,0.023,0.019
167500,4115500,2002,0.329,0.035
172500,4115500,2002,0.489,0.37
177500,4115500,2002,0.734,2.496
182500,4115500,2002,1.002,0.478
187500,4115500,2002,7.49,5.33
192500,4115500,2002,4.129,8.997
197500,4115500,2002,9.244,3.25
202500,4115500,2002,18.67,3.476
207500,4115500,2002,14.022,8.832
212500,4115500,2002,15.896,8.262
217500,4115500,2002,7.322,6.148
222500,4115500,2002,5.842,7.071
227500,4115500,2002,13.227,5.426
232500,4115500,2002,19.556,7.09
237500,4115500,2002,10.725,4.184
242500,4115500,2002,4.29,3.709
247500,4115500,2002,2.219,2.189
252500,4115500,2002,3.591,2.643
257500,4115500,2002,3.787,2.768
262500,4115500,2002,6.156,2.535
267500,4115500,2002,13.29,2.956
272500,4115500,2002,15.876,4.694
277500,4115500,2002,7.04,3.867
282500,4115500,2002,5.322,6.38
287500,4115500,2002,4.056,11.536
292500,4115500,2002,4.097,6.936
297500,4115500,2002,7.735,4.957
302500,4115500,2002,11.164,2.483
307500,4115500,2002,13.658,12.3
312500,4115500,2002,11.729,17.569
317500,4115500,2002,9.178,15.58
322500,4115500,2002,6.363,13.429
-102500,4120500,2002,0.019,0
-97500,4120500,2002,0.028,0
32500,4120500,2002,0.059,0
42500,4120500,2002,0.222,0.096
47500,4120500,2002,0.243,0.175
52500,4120500,2002,0.077,0.064
62500,4120500,2002,0.092,0
67500,4120500,2002,0.242,0.095
72500,4120500,2002,0.325,0
82500,4120500,2002,0.095,0.042
87500,4120500,2002,0.075,0.158
92500,4120500,2002,0.079,0.204
97500,4120500,2002,0.069,0.1
127500,4120500,2002,0.077,0.11
132500,4120500,2002,0.121,0.308
147500,4120500,2002,0.031,0.185
152500,4120500,2002,0.184,0.016
162500,4120500,2002,0.013,0.244
167500,4120500,2002,0.211,0.213
172500,4120500,2002,0.139,0.917
177500,4120500,2002,0.45,10.949
182500,4120500,2002,0.598,4.771
187500,4120500,2002,7.299,7.879
192500,4120500,2002,7.507,11.976
197500,4120500,2002,35.888,10.424
202500,4120500,2002,24.696,9.135
207500,4120500,2002,26.465,11.404
212500,4120500,2002,29.117,10.818
217500,4120500,2002,19.21,6.305
222500,4120500,2002,14.597,8.276
227500,4120500,2002,22.619,11.351
232500,4120500,2002,38.772,11.51
237500,4120500,2002,13.952,7.54
242500,4120500,2002,6.001,6.509
247500,4120500,2002,4.769,4.472
252500,4120500,2002,4.438,2.984
257500,4120500,2002,3.142,2.356
262500,4120500,2002,4.038,3.805
267500,4120500,2002,10.269,3.39
272500,4120500,2002,18.146,12.013
277500,4120500,2002,10.588,5.025
282500,4120500,2002,7.575,7.775
287500,4120500,2002,4.89,8.666
292500,4120500,2002,9.346,10.492
297500,4120500,2002,13.069,9.434
302500,4120500,2002,14.284,7.543
307500,4120500,2002,17.134,11.589
312500,4120500,2002,17.098,24.713
317500,4120500,2002,21.782,24.694
322500,4120500,2002,28.804,18.26
-102500,4125500,2002,0.017,0
-97500,4125500,2002,0.087,0
32500,4125500,2002,0.066,0
37500,4125500,2002,0.092,0
42500,4125500,2002,0.008,0
47500,4125500,2002,3.958,0
52500,4125500,2002,0.016,0.062
87500,4125500,2002,0.06,0.023
