"x","y","t","zt","zt1"
-332500,4467500,1996,0.615,1.931
-327500,4467500,1996,0.383,1.674
-322500,4467500,1996,0.662,1.209
-317500,4467500,1996,0.295,0.854
-312500,4467500,1996,0.319,1.677
-307500,4467500,1996,0.359,1.795
-302500,4467500,1996,0.188,2.113
-297500,4467500,1996,0.256,1.686
-292500,4467500,1996,0.28,2.636
-287500,4467500,1996,0.597,2.77
-282500,4467500,1996,0.38,3.025
-277500,4467500,1996,0.601,2.002
-272500,4467500,1996,0.747,1.851
-267500,4467500,1996,1.043,1.851
-262500,4467500,1996,1.648,1.426
-257500,4467500,1996,1.128,1.419
-252500,4467500,1996,0.97,0.672
-247500,4467500,1996,1.824,1.49
-242500,4467500,1996,1.666,2.033
-237500,4467500,1996,2.262,3.812
-232500,4467500,1996,3.558,4.49
-227500,4467500,1996,4.247,3.392
-222500,4467500,1996,4.167,3.23
-337500,4472500,1996,0.628,1.602
-332500,4472500,1996,0.425,2.415
-327500,4472500,1996,0.668,1.863
-322500,4472500,1996,0.166,1.078
-317500,4472500,1996,0.392,1.065
-312500,4472500,1996,0.342,0.497
-307500,4472500,1996,0.129,1.29
-302500,4472500,1996,0.219,1.574
-297500,4472500,1996,0.105,2.467
-292500,4472500,1996,0.669,2.252
-287500,4472500,1996,0.146,3.904
-282500,4472500,1996,0.518,1.619
-277500,4472500,1996,0.44,1.407
-272500,4472500,1996,0.389,3.457
-267500,4472500,1996,1.27,1.571
-262500,4472500,1996,0.816,2.638
-257500,4472500,1996,1.445,1.085
-252500,4472500,1996,1.439,0
-247500,4472500,1996,1.576,2.372
-242500,4472500,1996,2.871,5.834
-237500,4472500,1996,1.349,5.456
-232500,4472500,1996,4.558,8.501
-227500,4472500,1996,3.88,1.973
-222500,4472500,1996,3.339,2.633
-337500,4477500,1996,0.508,1.729
-332500,4477500,1996,0.187,1.595
-327500,4477500,1996,0.246,2.855
-322500,4477500,1996,0.038,1.509
-317500,4477500,1996,0.249,1.464
-312500,4477500,1996,0.079,0.629
-307500,4477500,1996,0.124,1.304
-302500,4477500,1996,0.419,2.349
-297500,4477500,1996,0.298,2.914
-292500,4477500,1996,0.647,6.304
-287500,4477500,1996,0.323,3.833
-282500,4477500,1996,0.109,2.612
-277500,4477500,1996,0.497,3.866
-272500,4477500,1996,0.485,5.783
-267500,4477500,1996,0.596,2.835
-262500,4477500,1996,0.944,2.162
-257500,4477500,1996,1.867,5.005
-252500,4477500,1996,0.896,2.663
-247500,4477500,1996,2.406,2.816
-242500,4477500,1996,1.834,3.343
-237500,4477500,1996,1.306,3.363
-232500,4477500,1996,2.56,2.812
-227500,4477500,1996,2.816,2.425
-222500,4477500,1996,2.076,1.808
-337500,4482500,1996,0.307,1.041
-332500,4482500,1996,0.41,0.802
-327500,4482500,1996,0.013,0.814
-322500,4482500,1996,0.357,1.085
-317500,4482500,1996,0.108,1.386
-312500,4482500,1996,0.042,1.525
-307500,4482500,1996,0.108,3.498
-302500,4482500,1996,0.18,2.51
-297500,4482500,1996,1.131,4.687
-292500,4482500,1996,0.049,4.345
-287500,4482500,1996,0.682,4.525
-282500,4482500,1996,2.358,5.919
-277500,4482500,1996,0.425,3.392
-272500,4482500,1996,0.424,7.476
-267500,4482500,1996,0.856,4.099
-262500,4482500,1996,1.347,5.124
-257500,4482500,1996,1.123,2.709
-252500,4482500,1996,0.116,2.906
-247500,4482500,1996,2.625,2.911
-242500,4482500,1996,1.414,3.105
-237500,4482500,1996,0.855,4.84
-232500,4482500,1996,3.332,2.467
-227500,4482500,1996,2.994,2.787
-222500,4482500,1996,2.999,2.854
-337500,4487500,1996,0.259,1.151
-332500,4487500,1996,0.228,1.322
-327500,4487500,1996,0.025,0.702
-322500,4487500,1996,0.044,0.192
-317500,4487500,1996,0.048,0.738
-312500,4487500,1996,0.384,0.918
-307500,4487500,1996,0.346,1.339
-302500,4487500,1996,0.292,4.428
-297500,4487500,1996,1.182,4.301
-292500,4487500,1996,0.48,3.06
-287500,4487500,1996,0.723,5.435
-282500,4487500,1996,1.139,3.272
-277500,4487500,1996,1.739,5.022
-272500,4487500,1996,1.183,9.419
-267500,4487500,1996,1.109,5.733
-262500,4487500,1996,0.82,4.548
-257500,4487500,1996,0.881,1.903
-252500,4487500,1996,0.799,3.573
-247500,4487500,1996,3.358,2.757
-242500,4487500,1996,1.812,3.691
-237500,4487500,1996,2.435,3.905
-232500,4487500,1996,8.503,6.788
-227500,4487500,1996,6.971,5.077
-222500,4487500,1996,4.957,5.556
-337500,4492500,1996,0.413,1.51
-332500,4492500,1996,0.252,0.788
-327500,4492500,1996,0.306,1.585
-322500,4492500,1996,0.294,0.589
-317500,4492500,1996,0.425,0.577
-312500,4492500,1996,0.249,0.351
-307500,4492500,1996,0.032,0.293
-302500,4492500,1996,0.855,3.185
-297500,4492500,1996,0.178,3.562
-292500,4492500,1996,1.03,2.536
-287500,4492500,1996,0.7,4.169
-282500,4492500,1996,1.319,5.465
-277500,4492500,1996,1.115,2.819
-272500,4492500,1996,2.473,5.821
-267500,4492500,1996,2.079,6.109
-262500,4492500,1996,0.263,5.351
-257500,4492500,1996,1.178,6.348
-252500,4492500,1996,2.196,5.116
-247500,4492500,1996,1.947,8.727
-242500,4492500,1996,2.783,6.793
-237500,4492500,1996,2.674,4.659
-232500,4492500,1996,2.415,9.256
-227500,4492500,1996,2.784,9.26
-222500,4492500,1996,3.208,8.363
-337500,4497500,1996,0.449,1.276
-332500,4497500,1996,0.62,1.127
-327500,4497500,1996,0.53,2.399
-322500,4497500,1996,0.647,1.589
-317500,4497500,1996,0.08,1.798
-312500,4497500,1996,0.499,2.046
-307500,4497500,1996,0.048,0.79
-302500,4497500,1996,0.13,3.35
-297500,4497500,1996,0.482,2.614
-292500,4497500,1996,0.822,2.988
-287500,4497500,1996,0.978,5.512
-282500,4497500,1996,1.233,2.366
-277500,4497500,1996,1.782,5.582
-272500,4497500,1996,4.634,6.307
-267500,4497500,1996,2.146,3.859
-262500,4497500,1996,2.18,5.781
-257500,4497500,1996,1.102,4.364
-252500,4497500,1996,1.235,5.465
-247500,4497500,1996,2.542,11.617
-242500,4497500,1996,3.641,6.728
-237500,4497500,1996,5.21,10.718
-232500,4497500,1996,3.553,9.209
-227500,4497500,1996,4.91,8.307
-222500,4497500,1996,2.873,10.259
-217500,4497500,1996,7.502,11.529
-412500,4502500,1996,0.483,0.081
-407500,4502500,1996,0.206,0.327
-402500,4502500,1996,0.202,0.031
-397500,4502500,1996,0.174,0.097
-337500,4502500,1996,1.226,1.523
-332500,4502500,1996,0.816,1.985
-327500,4502500,1996,0.63,2.418
-322500,4502500,1996,0.483,2.337
-317500,4502500,1996,0.144,1.029
-312500,4502500,1996,0.159,1.705
-307500,4502500,1996,0.749,2.1
-302500,4502500,1996,0.857,2.095
-297500,4502500,1996,1.013,4.406
-292500,4502500,1996,0.547,3.082
-287500,4502500,1996,1.1,4.987
-282500,4502500,1996,0.733,4.27
-277500,4502500,1996,1.998,4.113
-272500,4502500,1996,2.247,3.788
-267500,4502500,1996,1.431,1.908
-262500,4502500,1996,3.286,7.394
-257500,4502500,1996,1.283,4.248
-252500,4502500,1996,2.351,7.559
-247500,4502500,1996,7.051,10.152
-242500,4502500,1996,4.284,6.522
-237500,4502500,1996,6.433,12.422
-232500,4502500,1996,4.433,10.039
-227500,4502500,1996,5.729,13.634
-222500,4502500,1996,11.655,10.442
-217500,4502500,1996,10.311,13.309
-412500,4507500,1996,0.229,0.193
-407500,4507500,1996,0.223,0.063
-402500,4507500,1996,0.144,0.515
-397500,4507500,1996,0.214,0.106
-362500,4507500,1996,0.647,0.57
-357500,4507500,1996,2.194,1.362
-352500,4507500,1996,0.469,0.203
-347500,4507500,1996,0.326,0.398
-342500,4507500,1996,0.504,0.637
-337500,4507500,1996,0.653,0.459
-332500,4507500,1996,0.706,0.703
-327500,4507500,1996,0.591,1.853
-322500,4507500,1996,0.628,0.893
-317500,4507500,1996,0.452,0.927
-312500,4507500,1996,0.714,1.947
-307500,4507500,1996,0.964,1.929
-302500,4507500,1996,1.397,2.946
-297500,4507500,1996,0.668,2.899
-292500,4507500,1996,2.135,2.677
-287500,4507500,1996,0.958,2.704
-282500,4507500,1996,1.963,5.313
-277500,4507500,1996,3.66,6.556
-272500,4507500,1996,4.013,3.809
-267500,4507500,1996,2.065,4.77
-262500,4507500,1996,1.975,1.685
-257500,4507500,1996,2.405,5.481
-252500,4507500,1996,3.323,6.422
-247500,4507500,1996,6.55,5.584
-242500,4507500,1996,7.827,7.882
-237500,4507500,1996,9.013,12.206
-232500,4507500,1996,12.254,15.175
-227500,4507500,1996,14.324,13.016
-222500,4507500,1996,14.139,13.08
-217500,4507500,1996,11.017,10.388
-412500,4512500,1996,0.343,0.397
-407500,4512500,1996,0.274,0.163
-402500,4512500,1996,0.249,0.197
-397500,4512500,1996,0.157,0.379
-392500,4512500,1996,0.446,0.306
-387500,4512500,1996,0.433,0.319
-382500,4512500,1996,0.739,1.691
-377500,4512500,1996,0.524,0.37
-372500,4512500,1996,0.438,0.345
-367500,4512500,1996,0.613,0.057
-362500,4512500,1996,1.788,0.79
-357500,4512500,1996,1.56,0.81
-352500,4512500,1996,0.25,1.023
-347500,4512500,1996,0.502,0.623
-342500,4512500,1996,0.484,0.781
-337500,4512500,1996,0.281,0.248
-332500,4512500,1996,0.171,0.52
-322500,4512500,1996,0.61,0.482
-317500,4512500,1996,0.918,1.885
-312500,4512500,1996,0.745,0.655
-307500,4512500,1996,1.858,1.744
-302500,4512500,1996,1.207,2.301
-297500,4512500,1996,1.399,2.362
-292500,4512500,1996,3.647,6.04
-287500,4512500,1996,4.178,7.945
-282500,4512500,1996,3.817,4.048
-277500,4512500,1996,5.381,9.908
-272500,4512500,1996,3.879,6.073
-267500,4512500,1996,2.005,7.101
-262500,4512500,1996,3.325,6.912
-257500,4512500,1996,4.135,6.95
-252500,4512500,1996,2.702,7.376
-247500,4512500,1996,6.335,10.441
-242500,4512500,1996,5.384,13.249
-237500,4512500,1996,13.251,12.678
-232500,4512500,1996,15.046,15.937
-227500,4512500,1996,13.343,15.766
-222500,4512500,1996,14.199,15.077
-407500,4517500,1996,0.49,0.144
-402500,4517500,1996,0.254,0.132
-397500,4517500,1996,0.332,0.168
-392500,4517500,1996,0.15,0.36
-387500,4517500,1996,0.76,0.541
-382500,4517500,1996,0.576,0.578
-377500,4517500,1996,0.738,0.559
-372500,4517500,1996,0.314,0.46
-367500,4517500,1996,0.725,1.279
-362500,4517500,1996,1.111,0.802
-357500,4517500,1996,2.383,1.059
-352500,4517500,1996,0.485,1.664
-347500,4517500,1996,0.643,0.427
-342500,4517500,1996,0.348,0.853
-337500,4517500,1996,0.101,0.22
-332500,4517500,1996,0.07,0.341
-327500,4517500,1996,0.275,0.456
-322500,4517500,1996,0.266,0.808
-317500,4517500,1996,0.148,1.223
-312500,4517500,1996,0.664,1.444
-307500,4517500,1996,1.477,5.185
-302500,4517500,1996,0.782,1.437
-297500,4517500,1996,0.605,0.585
-292500,4517500,1996,2.357,2.152
-287500,4517500,1996,1.776,3.89
-282500,4517500,1996,4.115,6.813
-277500,4517500,1996,4.372,10.205
-272500,4517500,1996,5.844,11.844
-267500,4517500,1996,3.955,10.169
-262500,4517500,1996,4.542,7.264
-257500,4517500,1996,7.065,7.339
-252500,4517500,1996,9.441,9.911
-247500,4517500,1996,9.507,11.444
-242500,4517500,1996,13.28,11.65
-237500,4517500,1996,10.239,10.444
-232500,4517500,1996,10.233,16.141
-227500,4517500,1996,11.213,17.703
-222500,4517500,1996,11.717,15.745
-397500,4522500,1996,0.409,0.089
-392500,4522500,1996,0.373,0.213
-387500,4522500,1996,0.429,0.258
-382500,4522500,1996,0.081,0.699
-377500,4522500,1996,0.766,1.163
-372500,4522500,1996,0.88,0.758
-367500,4522500,1996,1.598,0.852
-362500,4522500,1996,1.085,1.598
-357500,4522500,1996,1.275,1.174
-352500,4522500,1996,1.082,1.411
-347500,4522500,1996,0.454,0.638
-342500,4522500,1996,2.411,1.484
-337500,4522500,1996,0.516,1.038
-332500,4522500,1996,0.572,1.023
-327500,4522500,1996,0.514,0.886
-322500,4522500,1996,0.383,1.925
-317500,4522500,1996,1.109,0.54
-312500,4522500,1996,1.138,0.861
-307500,4522500,1996,1.334,2.226
-302500,4522500,1996,1.454,1.94
-297500,4522500,1996,0.98,1.804
-292500,4522500,1996,1.359,0.922
-287500,4522500,1996,2.599,2.537
-282500,4522500,1996,5.965,6.275
-277500,4522500,1996,7.776,8.755
-272500,4522500,1996,7.689,9.471
-267500,4522500,1996,3.708,7.828
-262500,4522500,1996,6.041,8.794
-257500,4522500,1996,10.863,9.12
-252500,4522500,1996,13.25,9.496
-247500,4522500,1996,12.386,10.219
-242500,4522500,1996,13.499,10.411
-237500,4522500,1996,6.855,7.049
-232500,4522500,1996,4.183,13.443
-227500,4522500,1996,7.725,16.255
-222500,4522500,1996,8.026,19.015
-397500,4527500,1996,0.552,0.441
-392500,4527500,1996,0.595,0.245
-387500,4527500,1996,0.423,0.395
-382500,4527500,1996,1.174,0.996
-377500,4527500,1996,0.385,0.526
-372500,4527500,1996,0.595,1.145
-367500,4527500,1996,1.025,1.248
-362500,4527500,1996,1.701,0.911
-357500,4527500,1996,2.246,1.44
-352500,4527500,1996,0.679,1.176
-347500,4527500,1996,2.029,2.665
-342500,4527500,1996,2.261,1.754
-337500,4527500,1996,1.269,1.021
-332500,4527500,1996,0.432,1.208
-327500,4527500,1996,0.871,0.632
-322500,4527500,1996,1.943,0.986
-317500,4527500,1996,2.264,2.046
-312500,4527500,1996,1.291,0.364
-307500,4527500,1996,1.486,0.726
-302500,4527500,1996,2.513,1.707
-297500,4527500,1996,1.804,1.224
-292500,4527500,1996,2.262,2.384
-287500,4527500,1996,3.574,2.265
-282500,4527500,1996,3.848,3.529
-277500,4527500,1996,6.775,12.146
-272500,4527500,1996,8.838,10.163
-267500,4527500,1996,9.208,9.928
-262500,4527500,1996,5.849,8.989
-257500,4527500,1996,9.283,8.804
-252500,4527500,1996,8.699,9.965
-247500,4527500,1996,9.259,13.127
-242500,4527500,1996,5.3,7.277
-237500,4527500,1996,5.027,2.213
-232500,4527500,1996,2.56,7.304
-227500,4527500,1996,4.653,9.25
-397500,4532500,1996,0.822,0.067
-392500,4532500,1996,0.593,0.306
-387500,4532500,1996,0.647,0.357
-382500,4532500,1996,0.489,1.56
-377500,4532500,1996,1.715,0.693
-372500,4532500,1996,1.47,0.464
-367500,4532500,1996,1.433,0.213
-362500,4532500,1996,0.736,0.943
-357500,4532500,1996,2.578,2.061
-352500,4532500,1996,1.661,1.789
-347500,4532500,1996,0.759,2.033
-342500,4532500,1996,1.406,1.798
-337500,4532500,1996,1.37,1.356
-332500,4532500,1996,0.664,0.775
-327500,4532500,1996,1.792,0.87
-322500,4532500,1996,1.657,0.66
-317500,4532500,1996,1.325,0.952
-312500,4532500,1996,1.355,0.939
-307500,4532500,1996,2.214,3.167
-302500,4532500,1996,2.003,2.619
-297500,4532500,1996,2.184,1.861
-292500,4532500,1996,3.431,1.738
-287500,4532500,1996,2.883,4.66
-282500,4532500,1996,4.014,4.615
-277500,4532500,1996,7.629,8.862
-272500,4532500,1996,4.605,6.899
-267500,4532500,1996,4.907,10.699
-262500,4532500,1996,4.495,7.801
-257500,4532500,1996,2.025,8.03
-252500,4532500,1996,14.141,10.241
-247500,4532500,1996,16.654,9.328
-242500,4532500,1996,7.702,10.552
-237500,4532500,1996,4.636,5.143
-232500,4532500,1996,3.791,5.281
-227500,4532500,1996,0.874,6.243
-397500,4537500,1996,1.064,0.267
-392500,4537500,1996,0.981,1.767
-387500,4537500,1996,1.391,1.062
-382500,4537500,1996,0.33,1.137
-377500,4537500,1996,0.583,0.243
-372500,4537500,1996,1.373,1.359
-367500,4537500,1996,0.916,0.559
-362500,4537500,1996,3.153,3.915
-357500,4537500,1996,2.54,1.838
-352500,4537500,1996,3.721,2.775
-347500,4537500,1996,0.746,0.216
-342500,4537500,1996,1.698,1.083
-337500,4537500,1996,0.623,1.147
-332500,4537500,1996,2.371,0.859
-327500,4537500,1996,1.566,2.602
-322500,4537500,1996,1.385,1.683
-317500,4537500,1996,1.689,3.061
-312500,4537500,1996,1.519,1.367
-307500,4537500,1996,1.553,2.524
-302500,4537500,1996,2.827,1.349
-297500,4537500,1996,2.104,1.446
-292500,4537500,1996,3.632,5.647
-287500,4537500,1996,4.578,5.921
-282500,4537500,1996,5.484,5.513
-277500,4537500,1996,5.372,6.751
-272500,4537500,1996,8.523,10.989
-267500,4537500,1996,11.468,13.036
-262500,4537500,1996,10.682,10.175
-257500,4537500,1996,8.519,10.473
-252500,4537500,1996,8.796,11.613
-247500,4537500,1996,10.054,9.981
-242500,4537500,1996,12.56,7.419
-237500,4537500,1996,8.158,7.356
-232500,4537500,1996,11.815,9.014
-227500,4537500,1996,10.122,8.106
-397500,4542500,1996,1.173,1.444
-392500,4542500,1996,1.388,2.764
-387500,4542500,1996,1.857,2.338
-382500,4542500,1996,2.082,2.713
-377500,4542500,1996,2.313,3.662
-372500,4542500,1996,2.632,0.862
-367500,4542500,1996,1.472,1.061
-362500,4542500,1996,4.877,5.506
-357500,4542500,1996,2.187,5.822
-352500,4542500,1996,1.212,2.118
-347500,4542500,1996,1.766,2.205
-342500,4542500,1996,2.312,1.717
-337500,4542500,1996,1.16,1.043
-332500,4542500,1996,2.077,1.78
-327500,4542500,1996,2.842,2.808
-322500,4542500,1996,2.822,1.026
-317500,4542500,1996,3.128,1.543
-312500,4542500,1996,1.758,2.65
-307500,4542500,1996,2.685,1.986
-302500,4542500,1996,1.586,1.911
-297500,4542500,1996,1.512,0.462
-292500,4542500,1996,2.028,2.731
-287500,4542500,1996,4.621,4.545
-282500,4542500,1996,9.967,8.435
-277500,4542500,1996,8.003,9.036
-272500,4542500,1996,6.269,10.167
-267500,4542500,1996,6.046,11.93
-262500,4542500,1996,9.99,7.022
-257500,4542500,1996,5.668,9.458
-252500,4542500,1996,5.945,11.143
-247500,4542500,1996,8.249,11.32
-242500,4542500,1996,11.02,11.879
-237500,4542500,1996,15.878,10.095
-232500,4542500,1996,13.48,14.38
-227500,4542500,1996,8.714,13.433
-422500,4547500,1996,1.957,0.914
-417500,4547500,1996,1.24,1.762
-412500,4547500,1996,1.22,1.483
-407500,4547500,1996,1.459,2.546
-402500,4547500,1996,2.608,1.74
-397500,4547500,1996,1.809,1.223
-392500,4547500,1996,1.099,0.789
-387500,4547500,1996,1.012,1.64
-382500,4547500,1996,0.887,1.417
-377500,4547500,1996,2.389,1.778
-372500,4547500,1996,1.136,2.417
-367500,4547500,1996,0.853,2.309
-362500,4547500,1996,0.812,1.854
-357500,4547500,1996,1.535,2.721
-352500,4547500,1996,1.841,1.091
-347500,4547500,1996,0.434,0.17
-342500,4547500,1996,1.986,4.372
-337500,4547500,1996,2.471,2.087
-332500,4547500,1996,1.206,1.094
-327500,4547500,1996,1.225,1.064
-322500,4547500,1996,4.769,1.953
-317500,4547500,1996,2.562,1.155
-312500,4547500,1996,2.57,1.917
-307500,4547500,1996,2.678,0.577
-302500,4547500,1996,5.11,5.611
-297500,4547500,1996,5.803,2.172
-292500,4547500,1996,5.173,2.582
-287500,4547500,1996,3.739,5.305
-282500,4547500,1996,5.486,5.89
-277500,4547500,1996,7.58,7.022
-272500,4547500,1996,10.732,11.507
-267500,4547500,1996,7.064,11.502
-262500,4547500,1996,7.181,11.515
-257500,4547500,1996,6.311,12.892
-252500,4547500,1996,1.366,12.903
-247500,4547500,1996,5.953,10.826
-242500,4547500,1996,9.188,21.341
-237500,4547500,1996,9.951,17.651
-232500,4547500,1996,14.752,16.943
-227500,4547500,1996,9.766,18.107
-427500,4552500,1996,1.742,0.735
-422500,4552500,1996,0.987,0.304
-417500,4552500,1996,1.262,1.205
-412500,4552500,1996,0.951,1.349
-407500,4552500,1996,1.537,2.416
-402500,4552500,1996,1.89,1.082
-397500,4552500,1996,2.532,1.272
-392500,4552500,1996,1.645,0.436
-387500,4552500,1996,2.068,0.98
-382500,4552500,1996,0.952,1.451
-377500,4552500,1996,1.063,1.263
-372500,4552500,1996,1.93,1.445
-367500,4552500,1996,2.061,0.932
-362500,4552500,1996,1.289,0.266
-357500,4552500,1996,0.947,1.242
-352500,4552500,1996,1.676,3.234
-347500,4552500,1996,2.481,4.02
-342500,4552500,1996,2.776,3.25
-337500,4552500,1996,1.832,2.594
-332500,4552500,1996,1.305,1.998
-327500,4552500,1996,2.783,1.053
-322500,4552500,1996,4.292,3.169
-317500,4552500,1996,2.7,2.848
-312500,4552500,1996,6.693,3.955
-307500,4552500,1996,3.686,2.118
-302500,4552500,1996,5.073,5.311
-297500,4552500,1996,5.697,5.253
-292500,4552500,1996,7.213,4.607
-287500,4552500,1996,3.219,4.964
-282500,4552500,1996,4.692,4.062
-277500,4552500,1996,4.922,3.31
-272500,4552500,1996,9.184,8.552
-267500,4552500,1996,11.821,7.807
-262500,4552500,1996,13.42,9.005
-257500,4552500,1996,12.8,11.991
-252500,4552500,1996,5.797,12.592
-247500,4552500,1996,12.256,18.034
-242500,4552500,1996,15.348,17.764
-237500,4552500,1996,13.314,21.07
-232500,4552500,1996,16.386,21.44
-227500,4552500,1996,13.354,19.898
-427500,4557500,1996,1.267,0.604
-422500,4557500,1996,0.783,0.544
-417500,4557500,1996,0.841,0.636
-412500,4557500,1996,0.925,0.304
-407500,4557500,1996,1.375,0.501
-402500,4557500,1996,2.044,3.024
-397500,4557500,1996,2.558,2.123
-392500,4557500,1996,1.674,1.154
-387500,4557500,1996,0.406,0.383
-382500,4557500,1996,1.892,1.951
-377500,4557500,1996,1.031,1.888
-372500,4557500,1996,1.259,1.283
-367500,4557500,1996,0.542,0.392
-362500,4557500,1996,1.358,0.346
-357500,4557500,1996,1.727,1.062
-352500,4557500,1996,2.834,2.216
-347500,4557500,1996,1.879,1.044
-342500,4557500,1996,1.346,2.486
-337500,4557500,1996,1.833,1.095
-332500,4557500,1996,1.912,2.766
-327500,4557500,1996,4.011,1.819
-322500,4557500,1996,2.822,2.84
-317500,4557500,1996,1.748,1.825
-312500,4557500,1996,1.757,2.097
-307500,4557500,1996,3.687,2.161
-302500,4557500,1996,3.458,3.1
-297500,4557500,1996,4.614,3.944
-292500,4557500,1996,4.81,3.465
-287500,4557500,1996,5.646,3.79
-282500,4557500,1996,5.163,2.655
-277500,4557500,1996,5.677,3.626
-272500,4557500,1996,12.984,10.125
-267500,4557500,1996,17.413,12.622
-262500,4557500,1996,11.376,6.651
-257500,4557500,1996,8.275,10.097
-252500,4557500,1996,8.15,13.528
-247500,4557500,1996,14.088,20.913
-242500,4557500,1996,13.445,19.796
-237500,4557500,1996,9.259,16.124
-232500,4557500,1996,12.155,17.361
-227500,4557500,1996,14.709,19.099
-427500,4562500,1996,0.208,0.156
-422500,4562500,1996,0.434,0.043
-417500,4562500,1996,0.511,1.184
-412500,4562500,1996,0.351,1.244
-407500,4562500,1996,1.297,2.379
-402500,4562500,1996,0.91,1.096
-397500,4562500,1996,1.019,0.648
-392500,4562500,1996,0.665,1.296
-387500,4562500,1996,1.26,1.068
-382500,4562500,1996,0.452,1.679
-377500,4562500,1996,1.2,1.244
-372500,4562500,1996,1.59,0.502
-367500,4562500,1996,1.561,1.5
-362500,4562500,1996,1.137,0.326
-357500,4562500,1996,1.605,0.359
-352500,4562500,1996,1.179,1.154
-347500,4562500,1996,1.083,0.238
-342500,4562500,1996,2.394,1.356
-337500,4562500,1996,1.882,1.014
-332500,4562500,1996,1.544,1.437
-327500,4562500,1996,2.621,2.246
-322500,4562500,1996,2.155,2.058
-317500,4562500,1996,2.167,0.782
-312500,4562500,1996,2.191,2.378
-307500,4562500,1996,3.154,1.564
-302500,4562500,1996,3.828,1.852
-297500,4562500,1996,3.391,3.451
-292500,4562500,1996,6.827,6.699
-287500,4562500,1996,6.814,5.371
-282500,4562500,1996,5.39,4.217
-277500,4562500,1996,6.748,5.129
-272500,4562500,1996,12.085,8.225
-267500,4562500,1996,8.347,7.005
-262500,4562500,1996,6.608,11.643
-257500,4562500,1996,6.806,9.651
-252500,4562500,1996,7.181,13.525
-247500,4562500,1996,13.151,11.189
-242500,4562500,1996,12.109,19.718
-237500,4562500,1996,12.592,16.554
-232500,4562500,1996,14.667,18.982
-227500,4562500,1996,11.377,18.55
-427500,4567500,1996,0.504,0.101
-422500,4567500,1996,0.681,0.295
-417500,4567500,1996,0.812,0.329
-412500,4567500,1996,0.682,0.098
-407500,4567500,1996,0.344,0.167
-402500,4567500,1996,1.033,0.394
-397500,4567500,1996,0.719,0.401
-392500,4567500,1996,0.684,0.485
-387500,4567500,1996,1.119,0.432
-382500,4567500,1996,0.625,0.364
-377500,4567500,1996,0.743,0.655
-372500,4567500,1996,1.084,0.231
-367500,4567500,1996,0.806,0.549
-362500,4567500,1996,0.813,1.117
-357500,4567500,1996,0.596,0.621
-352500,4567500,1996,0.768,0.881
-347500,4567500,1996,0.518,0.708
-342500,4567500,1996,1.023,0.541
-337500,4567500,1996,1.352,2.256
-332500,4567500,1996,2.566,1.469
-327500,4567500,1996,1.993,2.225
-322500,4567500,1996,3.611,2.63
-317500,4567500,1996,2.971,2.836
-312500,4567500,1996,3.128,3.132
-307500,4567500,1996,4.841,3.107
-302500,4567500,1996,3.123,1.428
-297500,4567500,1996,3.533,2.448
-292500,4567500,1996,3.775,3.894
-287500,4567500,1996,3.921,4.055
-282500,4567500,1996,6.528,3.26
-277500,4567500,1996,8.646,6.222
-272500,4567500,1996,9.514,8.245
-267500,4567500,1996,9.424,5.777
-262500,4567500,1996,7.486,12.512
-257500,4567500,1996,8.1,9.897
-252500,4567500,1996,9.389,11.732
-247500,4567500,1996,9.891,12.545
-242500,4567500,1996,9.033,15.055
-237500,4567500,1996,11.973,19.701
-232500,4567500,1996,10.781,16.163
-227500,4567500,1996,9.92,20.394
-222500,4567500,1996,6.981,17.694
-427500,4572500,1996,0.501,0.278
-422500,4572500,1996,1.293,0.123
-417500,4572500,1996,0.72,0.532
-412500,4572500,1996,0.695,0.373
-407500,4572500,1996,0.135,0.47
-402500,4572500,1996,0.508,0.64
-397500,4572500,1996,1.469,0.619
-392500,4572500,1996,0.532,1.139
-387500,4572500,1996,0.861,0.468
-382500,4572500,1996,0.27,0.03
-377500,4572500,1996,1.099,0.311
-372500,4572500,1996,0.985,0.547
-367500,4572500,1996,1.538,1.461
-362500,4572500,1996,3.869,3.988
-357500,4572500,1996,1.179,0.948
-352500,4572500,1996,1.07,0.359
-347500,4572500,1996,1.014,0.528
-342500,4572500,1996,1.175,0.274
-337500,4572500,1996,1.294,2.37
-332500,4572500,1996,1.32,0.933
-327500,4572500,1996,0.8,0.807
-322500,4572500,1996,1.917,2.425
-317500,4572500,1996,0.859,3.509
-312500,4572500,1996,1.892,1.259
-307500,4572500,1996,2.237,2.879
-302500,4572500,1996,2.305,3.47
-297500,4572500,1996,3.948,3.097
-292500,4572500,1996,4.429,3.769
-287500,4572500,1996,4.241,2.35
-282500,4572500,1996,6.507,6.633
-277500,4572500,1996,6.891,6.389
-272500,4572500,1996,3.991,5.393
-267500,4572500,1996,4.818,4.289
-262500,4572500,1996,12.856,14.396
-257500,4572500,1996,5.381,13.18
-252500,4572500,1996,9.465,12.943
-247500,4572500,1996,10.391,14.712
-242500,4572500,1996,11.262,15.151
-237500,4572500,1996,19.122,15.44
-232500,4572500,1996,7.076,22.627
-227500,4572500,1996,8.296,22.872
-222500,4572500,1996,9.187,20.253
-427500,4577500,1996,2.508,0.388
-422500,4577500,1996,1.037,0.229
-417500,4577500,1996,1.356,1.018
-412500,4577500,1996,0.191,0.601
-407500,4577500,1996,0.215,0.59
-402500,4577500,1996,0.611,0.53
